Year Built,Square Footage,Bedrooms,Bathrooms,Stories,List Price,Sold Price,List Date,Sold Date,Postal Code,City,State,Property Type,Tags,County
2005.0,1245.0,2.0,2.0,1.0,509000.0,509000.0,2023-03-20T16:01:50Z,2023-04-14,30326,,GA,condos,"central_air, city_view, community_gym, community_outdoor_space, community_security_features, community_spa_or_hot_tub, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, swimming_pool, single_story, open_floor_plan, floor_plan, clubhouse, views, hoa, shopping",Fulton
2017.0,3576.0,4.0,4.0,2.0,730000.0,720000.0,2023-03-10T20:18:46Z,2023-04-14,30316,,GA,single_family,"central_air, central_heat, community_outdoor_space, cul_de_sac, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, high_ceiling, open_floor_plan, floor_plan, front_porch",Fulton
2006.0,1512.0,2.0,3.0,1.0,613000.0,595000.0,2022-12-15T20:20:13Z,2023-04-14,30309,,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, single_story, garage_1_or_more, community_swimming_pool, master_bathroom, master_bedroom, clubhouse, views, shopping",Fulton
2000.0,1178.0,3.0,3.0,3.0,235000.0,243000.0,2023-02-10T15:57:08Z,2023-04-14,30312,Atlanta,GA,townhomes,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, forced_air, laundry_room, recreation_facilities, two_or_more_stories, garage_1_or_more, master_bedroom, open_floor_plan, floor_plan, medicalcare",Fulton
2005.0,1440.0,4.0,2.0,2.0,430000.0,415000.0,2023-03-09T16:03:51Z,2023-04-14,30317,,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, hardwood_floors, laundry_room, view, two_or_more_stories, updated_kitchen, fenced_yard, open_floor_plan, floor_plan, front_porch, lake, groundscare",DeKalb
,,,0.0,,,210000.0,,2023-04-14,30314,Atlanta,GA,other,,Fulton
1991.0,1000.0,2.0,2.0,1.0,485000.0,496000.0,2023-02-15T21:26:28Z,2023-04-14,30312,,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, single_story, open_floor_plan, floor_plan, no_hoa, front_porch, investment_opportunity, hoa, shopping",Fulton
1968.0,,1.0,1.0,1.0,225000.0,225000.0,2023-03-10T15:19:03Z,2023-04-14,30327,Atlanta,GA,condos,"central_air, central_heat, community_clubhouse, community_gym, community_security_features, community_tennis_court, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, water_view, community_swimming_pool, single_story, floor_plan, furniture, clubhouse, golf_course, tennis",Fulton
2017.0,3446.0,5.0,5.0,2.0,550000.0,565000.0,2022-11-11T04:20:48Z,2023-04-14,30349,,GA,single_family,"central_air, community_outdoor_space, dishwasher, family_room, fireplace, game_room, hardwood_floors, laundry_room, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, community_swimming_pool, open_floor_plan, floor_plan, tennis_court, clubhouse, tennis, shopping",Fulton
1955.0,1600.0,3.0,3.0,2.0,385900.0,375000.0,2023-02-19T02:15:23Z,2023-04-14,30314,,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, laundry_room, view, basement, two_or_more_stories, garage_1_or_more, gourmet_kitchen, park, shopping",Fulton
1928.0,1600.0,3.0,2.0,1.0,599000.0,607000.0,2023-03-15T20:17:11Z,2023-04-14,30310,,GA,single_family,"central_air, community_outdoor_space, community_security_features, dishwasher, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, single_story, garage_1_or_more, modern_kitchen, large_kitchen, fenced_yard, floor_plan, master_suite, big_lot, efficient, water_view",Fulton
2017.0,2500.0,4.0,4.0,3.0,569000.0,569000.0,2023-02-15T15:19:23Z,2023-04-14,30318,Atlanta,GA,single_family,"central_air, community_security_features, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, jack_and_jill_bathroom, shopping",Fulton
1981.0,3071.0,4.0,3.0,2.0,635000.0,655000.0,2023-03-15T05:08:09Z,2023-04-14,30360,Atlanta,GA,single_family,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_tennis_court, corner_lot, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, two_or_more_stories, garage_1_or_more, private_backyard, cathedral_ceiling, master_suite, front_porch, big_lot, clubhouse, tennis, views",Gwinnett
2004.0,1060.0,2.0,2.0,1.0,365000.0,355000.0,2023-02-15T10:38:21Z,2023-04-14,30305,,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, single_story, granite_kitchen, park, shopping",Fulton
1996.0,,1.0,1.0,1.0,264900.0,260900.0,2023-03-11T18:20:25Z,2023-04-14,30309,Atlanta,GA,condos,"central_air, central_heat, city_view, community_gym, corner_lot, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, swimming_pool, single_story, garage_1_or_more, low_hoa, park, hoa, shopping",Fulton
1954.0,3162.0,3.0,4.0,1.0,,660000.0,,2023-04-14,30306,Atlanta,GA,single_family,,DeKalb
1983.0,1098.0,2.0,3.0,2.0,180000.0,182000.0,2023-02-25T16:30:35Z,2023-04-14,30311,,GA,townhomes,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, laundry_room, two_or_more_stories, garage_1_or_more, garage_2_or_more, fenced_yard, private_bathroom",Fulton
1930.0,3083.0,4.0,4.0,3.0,1550000.0,1542500.0,2023-03-13T20:14:04Z,2023-04-14,30305,,GA,single_family,"central_air, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, basement, two_or_more_stories, big_yard, private_backyard, high_ceiling",Fulton
2010.0,3339.0,4.0,3.0,2.0,399900.0,405000.0,2023-02-21T20:17:33Z,2023-04-14,30331,,GA,single_family,"central_air, central_heat, community_security_features, community_tennis_court, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, vaulted_ceiling, cathedral_ceiling, master_bedroom, master_suite",Fulton
1989.0,813.0,1.0,1.0,3.0,250000.0,245000.0,2023-03-07T16:56:56Z,2023-04-14,30309,,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, two_or_more_stories, basketball_court, tennis, views",Fulton
2004.0,1225.0,3.0,3.0,2.0,240000.0,245000.0,2023-03-09T16:24:30Z,2023-04-14,30349,,GA,single_family,"central_air, central_heat, dishwasher, family_room, fireplace, laundry_room, two_or_more_stories, garage_1_or_more, garage_2_or_more, high_ceiling, open_floor_plan, floor_plan, no_hoa, new_roof",Fulton
1996.0,1000.0,2.0,2.0,3.0,375000.0,375000.0,2023-03-07T21:05:14Z,2023-04-14,30309,,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, guest_parking",Fulton
2008.0,4107.0,4.0,3.0,2.0,459000.0,459000.0,2023-02-08T16:49:11Z,2023-04-14,30349,Atlanta,GA,single_family,"central_air, central_heat, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, two_or_more_stories, garage_1_or_more, modern_kitchen, kitchen_island, large_kitchen, basketball_court, big_yard, fenced_yard, master_bedroom, basketball",Fulton
1968.0,1606.0,3.0,2.0,1.0,305000.0,299000.0,2023-01-25T16:22:24Z,2023-04-14,30315,,GA,single_family,"central_air, central_heat, community_outdoor_space, dishwasher, family_room, laundry_room, single_story, fenced_yard",Fulton
1959.0,3000.0,4.0,3.0,2.0,949000.0,820000.0,2023-02-01T17:25:05Z,2023-04-14,30327,,GA,single_family,"basement, carport, central_air, central_heat, community_outdoor_space, dishwasher, family_room, fireplace, game_room, hardwood_floors, laundry_room, two_or_more_stories",Fulton
1953.0,1820.0,3.0,2.0,2.0,,675000.0,,2023-04-14,30318,Atlanta,GA,single_family,,Fulton
1961.0,1076.0,2.0,1.0,1.0,,134000.0,,2023-04-14,30315,Atlanta,GA,single_family,,Fulton
2001.0,1651.0,3.0,2.0,2.0,,212600.0,,2023-04-14,30331,Atlanta,GA,single_family,,Fulton
1940.0,1160.0,3.0,2.0,1.0,,194500.0,,2023-04-14,30314,Atlanta,GA,single_family,,Fulton
1937.0,1193.0,2.0,2.0,1.0,250000.0,257777.0,2023-03-22T13:17:46Z,2023-04-14,30315,,GA,single_family,"central_air, community_outdoor_space, corner_lot, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, single_story, floor_plan, front_porch, rental_property, investment_opportunity",Fulton
1967.0,837.0,1.0,1.0,1.0,189900.0,189900.0,2023-03-24T06:02:21Z,2023-04-14,30305,,GA,condos,"central_air, community_clubhouse, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, swimming_pool, single_story, guest_parking, elevator, efficient, park",Fulton
2019.0,1488.0,3.0,3.0,2.0,265100.0,266000.0,2023-03-09T16:03:51Z,2023-04-14,30349,,GA,townhomes,"central_air, dishwasher, laundry_room, two_or_more_stories, garage_1_or_more, open_floor_plan, floor_plan, ensuite, shopping",Fulton
1947.0,2240.0,3.0,3.0,1.0,885000.0,895800.0,2023-02-17T12:11:49Z,2023-04-14,30305,,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, den_or_office, dishwasher, energy_efficient, fireplace, hardwood_floors, laundry_room, recreation_facilities, basement, single_story, garage_1_or_more, open_floor_plan, floor_plan, golf_course",Fulton
1974.0,2382.0,3.0,4.0,3.0,525000.0,530000.0,2023-03-18T07:12:51Z,2023-04-14,30328,,GA,townhomes,"central_air, central_heat, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, high_ceiling, ensuite, clubhouse, tennis, shopping",Fulton
1976.0,1284.0,2.0,2.0,1.0,309000.0,314000.0,2022-10-12T15:57:26Z,2023-04-14,30305,,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, community_spa_or_hot_tub, community_tennis_court, den_or_office, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, tennis, hoa, shopping",Fulton
1954.0,,,0.0,,59900.0,55000.0,2022-12-16T23:18:29Z,2023-04-14,30310,,GA,land,"city_view, view",Fulton
2020.0,1710.0,2.0,2.0,2.0,500000.0,480000.0,2023-01-04T15:47:43Z,2023-04-14,30315,,GA,townhomes,"central_air, city_view, community_outdoor_space, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, two_or_more_stories, garage_1_or_more, open_floor_plan, floor_plan",Fulton
2005.0,1242.0,2.0,2.0,1.0,493000.0,483000.0,2022-10-21T19:02:07Z,2023-04-14,30312,,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, energy_efficient, family_room, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, master_bathroom, master_bedroom, floor_plan, big_lot, gated_community, community_center, park, security",Fulton
,,,0.0,,37500.0,32000.0,2022-05-28T04:36:22Z,2023-04-14,30311,Atlanta,GA,land,,Fulton
,,,0.0,,,469900.0,,2023-04-14,30339,Atlanta,GA,single_family,,Cobb
1996.0,720.0,1.0,1.0,1.0,264900.0,260900.0,2023-03-11T18:07:57Z,2023-04-14,30309,,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, corner_lot, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, swimming_pool, single_story, garage_1_or_more, low_hoa, park, hoa, shopping",Fulton
1949.0,4200.0,4.0,4.0,2.0,1515000.0,1515000.0,2023-03-02T16:04:59Z,2023-04-14,30327,Atlanta,GA,single_family,"central_air, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, basement, two_or_more_stories, garage_1_or_more, kitchen_island, vaulted_ceiling",Fulton
1910.0,1459.0,3.0,2.0,1.0,449999.0,455000.0,2023-03-11T04:36:16Z,2023-04-14,30310,,GA,single_family,"central_air, central_heat, community_outdoor_space, corner_lot, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, single_story, high_ceiling, front_porch, new_roof",Fulton
1920.0,2039.0,3.0,2.0,1.0,924900.0,925000.0,2023-03-16T16:00:24Z,2023-04-14,30306,,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, energy_efficient, fireplace, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, basement, single_story, ensuite",Fulton
,,,0.0,,,96000.0,,2023-04-14,30314,Atlanta,GA,other,,Fulton
1954.0,1751.0,3.0,2.0,2.0,658000.0,655000.0,2023-03-02T21:04:23Z,2023-04-14,30318,,GA,single_family,"central_air, central_heat, community_outdoor_space, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, basement, two_or_more_stories, garage_1_or_more, open_floor_plan, floor_plan, shopping",Fulton
1895.0,801.0,1.0,1.0,1.0,215000.0,215000.0,2023-02-27T17:12:07Z,2023-04-14,30318,,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, family_room, forced_air, hardwood_floors, laundry_room, single_story, updated_kitchen, big_lot",Fulton
1951.0,1080.0,3.0,1.0,1.0,,12750.0,,2023-04-14,30317,Atlanta,GA,single_family,,DeKalb
2003.0,1400.0,3.0,1.0,1.0,260000.0,260000.0,2023-02-24T17:12:11Z,2023-04-14,30316,,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, hardwood_floors, laundry_room, view, single_story, kitchen_island, big_yard, master_bedroom, rental_property, shopping",DeKalb
,,,0.0,,59900.0,55000.0,2022-12-09T18:36:05Z,2023-04-14,30310,Atlanta,GA,land,"view, water_view",Fulton
2002.0,768.0,1.0,1.0,1.0,289900.0,295000.0,2023-03-02T16:10:10Z,2023-04-14,30309,,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, swimming_pool, single_story, open_floor_plan, floor_plan, shopping",Fulton
1980.0,1224.0,2.0,2.0,1.0,275000.0,275000.0,2023-03-03T03:25:45Z,2023-04-14,30324,,GA,condos,"central_air, central_heat, community_clubhouse, community_gym, community_security_features, dishwasher, family_room, fireplace, laundry_room, recreation_facilities, river_view, tennis_court, view, washer_dryer, water_view, community_swimming_pool, single_story, granite_kitchen, master_bathroom, master_bedroom, floor_plan, big_lot, gated_community, clubhouse, trails, lake, security, shopping",Fulton
1961.0,1339.0,4.0,2.0,1.0,219000.0,227000.0,2023-03-08T20:18:41Z,2023-04-14,30354,,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, forced_air, hardwood_floors, laundry_room, single_story, big_lot",Fulton
1999.0,1056.0,4.0,2.0,1.0,199999.0,168000.0,2023-04-03T21:05:48Z,2023-04-14,30318,Atlanta,GA,single_family,"carport, central_air, central_heat, corner_lot, fireplace, hardwood_floors, laundry_room, single_story, fixer_upper",Fulton
1920.0,4334.0,7.0,4.0,2.0,699900.0,650000.0,2022-10-06T18:48:48Z,2023-04-14,30354,,GA,single_family,"carport, central_air, central_heat, community_outdoor_space, corner_lot, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, high_ceiling, big_lot, golf_course",Fulton
