,Year Built,Square Footage,lot sqft,Bedrooms,Bathrooms,Stories,List Price,Sold Price,List Date,Sold Date,Postal Code,City,lon,lat,State,Property Type,Tags,County
591,1932.0,,8756.0,5.0,4.0,2.0,1399000.0,1418500.0,2023-07-02T07:43:20Z,2023-07-31,30306,Atlanta,-84.349618,33.793327,GA,single_family,"community_security_features, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, two_or_more_stories, basement, updated_kitchen, screen_porch",
592,2005.0,700.0,697.0,1.0,1.0,1.0,229950.0,215000.0,2023-03-28T13:39:14Z,2023-07-31,30363,Atlanta,-84.40202,33.789235,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_security_features, dishwasher, laundry_room, recreation_facilities, view, washer_dryer, single_story, community_swimming_pool, garage_1_or_more, library, shopping",
593,1972.0,,,2.0,1.0,2.0,55000.0,55000.0,2023-03-31T14:54:53Z,2023-07-31,30331,Atlanta,-84.51347,33.7446,GA,single_family,"central_air, community_clubhouse, laundry_room, recreation_facilities, two_or_more_stories",
594,1997.0,3113.0,21815.0,4.0,3.0,2.0,385000.0,380000.0,2023-07-02T12:58:34Z,2023-07-31,30331,Atlanta,-84.564896,33.729115,GA,single_family,"central_heat, city_view, community_outdoor_space, cul_de_sac, den_or_office, dishwasher, family_room, fireplace, laundry_room, recreation_facilities, view, two_or_more_stories, garage_1_or_more, garage_2_or_more, master_bedroom, big_lot, shopping",
595,2005.0,1223.0,1220.0,2.0,2.0,3.0,495000.0,488000.0,2023-06-15T04:55:30Z,2023-07-31,30326,Atlanta,-84.369386,33.845973,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dining_room, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, two_or_more_stories, clubhouse, shopping",
596,1999.0,764.0,762.0,1.0,1.0,1.0,295000.0,300000.0,2023-06-29T17:23:01Z,2023-07-31,30309,Atlanta,-84.381857,33.784769,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, high_ceiling, open_floor_plan, floor_plan, clubhouse, park, shopping",
597,1968.0,1570.0,1281.0,2.0,2.0,1.0,409900.0,399000.0,2023-06-23T18:23:03Z,2023-07-31,30327,Atlanta,-84.426114,33.821443,GA,condos,"central_air, central_heat, community_clubhouse, community_gym, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, single_story, master_bedroom, rental_property, gated_community, clubhouse, golf_course, tennis, hoa, security, medicalcare, shopping",
598,1961.0,1801.0,34848.0,3.0,3.0,2.0,585000.0,585000.0,2023-06-22T15:18:05Z,2023-07-31,30341,Atlanta,-84.293946,33.865966,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, den_or_office, dishwasher, hardwood_floors, laundry_room, two_or_more_stories, park, groundscare",
599,1975.0,1400.0,1394.0,3.0,2.0,2.0,385000.0,380000.0,2023-07-12T14:36:13Z,2023-07-31,30342,Atlanta,-84.382791,33.870349,GA,townhomes,"community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, laundry_room, two_or_more_stories, low_hoa, gated_community, hoa, groundscare, security",
600,2019.0,1862.0,871.0,2.0,3.0,2.0,495000.0,485000.0,2023-06-07T15:06:04Z,2023-07-31,30339,Atlanta,-84.480008,33.856994,GA,townhomes,"central_air, community_gym, community_outdoor_space, community_security_features, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, private_bathroom, floor_plan, guest_parking, ensuite, clubhouse",
601,1978.0,1923.0,950.0,3.0,3.0,2.0,500000.0,500000.0,2023-06-15T16:21:19Z,2023-07-31,30338,Atlanta,-84.30887,33.930789,GA,condos,"central_air, community_clubhouse, community_outdoor_space, dining_room, dishwasher, fireplace, laundry_room, recreation_facilities, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, updated_kitchen, fenced_yard, ensuite, clubhouse, playground, groundscare",
602,1963.0,3447.0,39204.0,4.0,3.0,2.0,750000.0,750000.0,2023-05-10T21:07:26Z,2023-07-31,30345,Atlanta,-84.296625,33.845744,GA,single_family,"central_air, central_heat, community_outdoor_space, community_tennis_court, den_or_office, dishwasher, family_room, fireplace, game_room, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, open_kitchen, wooded_land, big_lot, ensuite, farm, ranch, tennis",
603,2002.0,,28314.0,6.0,6.0,3.0,2750000.0,2800000.0,2023-07-07T16:15:56Z,2023-07-31,30307,Atlanta,-84.356021,33.761981,GA,single_family,"central_air, community_outdoor_space, den_or_office, family_room, fireplace, game_room, hardwood_floors, laundry_room, recreation_facilities, view, water_view, basement, two_or_more_stories, garage_1_or_more, modern_kitchen, outdoor_kitchen, large_kitchen, private_backyard, open_floor_plan, floor_plan, large_porch, media_room, ensuite, park, shopping",
604,1982.0,6860.0,45738.0,6.0,6.0,3.0,850000.0,860000.0,2023-07-05T21:44:15Z,2023-07-31,30350,Sandy Springs,-84.301656,33.982932,GA,single_family,"central_air, central_heat, community_outdoor_space, den_or_office, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, washer_dryer, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, granite_kitchen, updated_kitchen, open_floor_plan, floor_plan, wine_cellar, theater_room, ensuite, clubhouse",
605,1920.0,1705.0,5532.0,3.0,3.0,1.0,395000.0,370000.0,2023-04-21T18:19:16Z,2023-07-31,30310,Atlanta,-84.426337,33.745506,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, view, single_story, big_yard, high_ceiling, new_roof, shopping",
606,2002.0,1792.0,1786.0,2.0,2.0,2.0,800000.0,800000.0,2023-06-08T07:48:02Z,2023-07-31,30308,Atlanta,-84.3689,33.772194,GA,condos,"central_air, city_view, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, floor_plan, master_suite, water_view, views, shopping",
607,1970.0,3461.0,17424.0,5.0,3.0,1.0,689000.0,671500.0,2023-06-27T14:35:54Z,2023-07-31,30345,Atlanta,-84.287011,33.839688,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, forced_air, laundry_room, recreation_facilities, basement, single_story, garage_1_or_more, garage_2_or_more, high_ceiling, private_bathroom, front_porch, farm, ranch, groundscare, shopping",
608,2004.0,750.0,741.0,1.0,1.0,1.0,219000.0,219000.0,2023-06-09T17:53:47Z,2023-07-31,30363,Atlanta,-84.402089,33.789242,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, single_story, garage_1_or_more, open_floor_plan, floor_plan, gated_community, clubhouse, park, golf_course, security, shopping",
609,1925.0,1128.0,3999.0,3.0,2.0,1.0,299900.0,297400.0,2023-06-16T15:56:59Z,2023-07-31,30310,Atlanta,-84.401902,33.72346,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, family_room, forced_air, laundry_room, recreation_facilities, view, single_story, updated_kitchen, private_backyard, master_bedroom, front_porch, rental_property, farm, ranch, park",
610,1999.0,1752.0,1751.0,3.0,2.0,2.0,399500.0,400000.0,2023-06-27T16:09:43Z,2023-07-31,30324,Atlanta,-84.356315,33.838117,GA,condos,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, river_view, tennis_court, view, washer_dryer, water_view, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, floor_plan, guest_parking, gated_community, clubhouse, views",
611,1965.0,1204.0,12219.0,3.0,2.0,3.0,259999.0,261000.0,2023-05-25T21:22:12Z,2023-07-31,30349,Atlanta,-84.513724,33.600008,GA,single_family,"basement, central_air, central_heat, dishwasher, garage_1_or_more, garage_2_or_more, laundry_room, two_or_more_stories",
612,2006.0,2600.0,6098.0,5.0,3.0,2.0,325000.0,239500.0,2023-05-09T15:12:06Z,2023-07-31,30349,Atlanta,-84.500567,33.606242,GA,single_family,"central_air, central_heat, dishwasher, fireplace, garage_1_or_more, garage_2_or_more, laundry_room, two_or_more_stories",
613,1960.0,1500.0,21780.0,3.0,3.0,2.0,835000.0,800000.0,2023-04-27T16:12:10Z,2023-07-31,30345,Atlanta,-84.269088,33.844888,GA,single_family,"basement, carport, central_air, central_heat, community_outdoor_space, community_security_features, den_or_office, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, two_or_more_stories",
614,2013.0,3777.0,5314.0,5.0,4.0,3.0,695000.0,775000.0,2023-07-07T15:39:02Z,2023-07-28,30328,Sandy Springs,-84.362902,33.953758,GA,single_family,"central_air, central_heat, city_view, community_clubhouse, community_outdoor_space, community_security_features, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, large_kitchen, open_kitchen, fenced_yard, open_floor_plan, floor_plan, master_suite, gated_community, security, shopping",
615,,,9496.0,,0.0,,75000.0,75000.0,2022-04-06T13:59:29Z,2023-07-28,30314,Atlanta,-84.42079,33.76518,GA,land,recreation_facilities,
616,,,9496.0,,0.0,,75000.0,75000.0,2022-04-06T13:56:32Z,2023-07-28,30314,Atlanta,-84.42059,33.765113,GA,land,"recreation_facilities, park",
617,1940.0,,8577.0,,,1.0,425000.0,420000.0,2023-05-25T15:49:09Z,2023-07-28,30310,Atlanta,-84.431393,33.715997,GA,multi_family,"central_air, central_heat, city_view, hardwood_floors, view, single_story, updated_kitchen, rental_property",
618,2006.0,1326.0,610.0,3.0,4.0,3.0,359900.0,360000.0,2023-05-16T14:03:11Z,2023-07-28,30318,Atlanta,-84.440888,33.818408,GA,townhomes,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, den_or_office, dishwasher, game_room, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, granite_kitchen, kitchen_island, ensuite, gated_community, security, shopping",
619,1955.0,2400.0,23653.0,4.0,3.0,1.0,675000.0,670000.0,2023-06-16T04:45:13Z,2023-07-28,30328,Atlanta,-84.383464,33.928542,GA,single_family,"carport, central_air, central_heat, community_outdoor_space, dining_room, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, basement, single_story, garage_1_or_more, big_yard, high_ceiling, cathedral_ceiling, master_bedroom, open_floor_plan, floor_plan, big_lot, pond, new_roof",
620,1991.0,1160.0,1176.0,2.0,1.0,1.0,265000.0,272500.0,2023-06-22T15:02:16Z,2023-07-28,30327,Atlanta,-84.448037,33.863193,GA,condos,"central_air, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, energy_efficient, family_room, forced_air, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, single_story, floor_plan, clubhouse, park, shopping",
621,1950.0,1674.0,17799.0,3.0,2.0,1.0,250000.0,237500.0,2023-04-25T16:00:10Z,2023-07-28,30311,Atlanta,-84.447241,33.718491,GA,single_family,"central_air, central_heat, community_outdoor_space, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, basement, single_story, golf_course",
622,1978.0,2716.0,,2.0,3.0,2.0,1595000.0,1485000.0,2023-05-05T15:03:57Z,2023-07-28,30342,Atlanta,-84.389067,33.861083,GA,single_family,"central_air, community_outdoor_space, community_security_features, community_tennis_court, corner_lot, cul_de_sac, den_or_office, dishwasher, family_room, fireplace, forced_air, golf_course_lot_or_frontage, golf_course_view, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, two_or_more_stories, garage_1_or_more, garage_2_or_more, community_swimming_pool, updated_kitchen, modern_kitchen, tennis_court, big_lot, ensuite, golf_course, tennis",
623,2018.0,2300.0,871.0,3.0,4.0,3.0,750000.0,750000.0,2023-06-21T15:46:00Z,2023-07-28,30342,Sandy Springs,-84.379036,33.884916,GA,townhomes,"central_air, central_heat, community_outdoor_space, community_security_features, corner_lot, cul_de_sac, dishwasher, energy_efficient, family_room, fireplace, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, kitchen_island, large_kitchen, high_ceiling, master_bedroom, shopping",
624,1920.0,,6534.0,4.0,3.0,1.0,379000.0,379900.0,2023-06-01T06:14:12Z,2023-07-28,30314,Atlanta,-84.417746,33.759014,GA,single_family,"central_air, corner_lot, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, single_story, master_bathroom, front_porch, rental_property, shopping",
625,2014.0,1306.0,871.0,2.0,3.0,3.0,424900.0,425000.0,2023-06-05T15:33:22Z,2023-07-28,30317,Atlanta,-84.342206,33.747244,GA,townhomes,"central_air, central_heat, community_outdoor_space, dining_room, dishwasher, energy_efficient, family_room, laundry_room, recreation_facilities, two_or_more_stories, garage_1_or_more, garage_2_or_more, vaulted_ceiling, open_floor_plan, floor_plan, park, playground, shopping",
626,1984.0,4356.0,4356.0,4.0,3.0,3.0,469000.0,467000.0,2023-05-03T22:48:24Z,2023-07-28,30340,Atlanta,-84.237843,33.884145,GA,single_family,"central_air, central_heat, community_outdoor_space, den_or_office, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, two_or_more_stories, garage_1_or_more, modern_kitchen, large_kitchen, high_ceiling, vaulted_ceiling, big_bathroom, ensuite, shopping",
627,2005.0,792.0,793.0,1.0,1.0,1.0,329000.0,325500.0,2023-06-27T02:40:30Z,2023-07-28,30308,Atlanta,-84.385477,33.77844,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, single_story, garage_1_or_more, garage_2_or_more, rental_property, shopping",
628,,,10149.0,,0.0,,50000.0,47000.0,2023-03-27T15:31:04Z,2023-07-28,30318,Atlanta,-84.473701,33.768378,GA,land,,
629,2006.0,2288.0,14375.0,3.0,3.0,2.0,265000.0,260000.0,2023-05-31T08:01:08Z,2023-07-28,30354,Atlanta,-84.382536,33.665065,GA,townhomes,"central_air, community_outdoor_space, community_security_features, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, two_or_more_stories, garage_1_or_more, master_bathroom, open_floor_plan, floor_plan, master_suite, gated_community, security",
630,2002.0,,1568.0,2.0,2.0,1.0,315000.0,310000.0,2023-06-13T14:03:08Z,2023-07-28,30324,Atlanta,-84.3561,33.832658,GA,condos,"central_air, central_heat, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, single_story, floor_plan, elevator, gated_community, security, shopping",
631,1965.0,786.0,784.0,1.0,1.0,1.0,204000.0,196000.0,2023-06-07T17:39:27Z,2023-07-28,30308,Atlanta,-84.385462,33.771557,GA,condos,"central_air, central_heat, city_view, community_gym, community_security_features, recreation_facilities, tennis_court, view, community_swimming_pool, single_story, garage_1_or_more, granite_kitchen, updated_kitchen, floor_plan",
632,1999.0,1184.0,10075.0,3.0,2.0,1.0,159900.0,165000.0,2023-07-10T20:55:26Z,2023-07-28,30331,Atlanta,-84.522102,33.752512,GA,single_family,"carport, dishwasher, single_story, investment_opportunity",
